sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d175.s016,with a tiny fur-piece wrapped around her shoulders she wiggled her satin covered buttocks down the street before him and did n&apos;t stop,14,semcor.d175.s016.t008,down,ADV,down%4:02:02::,down#a#4,100
d175.s018,the way she strutted down the street the old man would have been blind not to have noticed both,4,semcor.d175.s018.t002,down,ADV,down%4:02:02::,down#a#4,100
d175.s034,it was enough for people to know that at one time he had looked down the street at the fleshy suppleness of a woman he had consumed watching her become thinner and thinner in the distance as thin as the seams on her stockings and still thinner,12,semcor.d175.s034.t005,down,ADV,down%4:02:02::,down#a#4,100
d175.s040,the old man &apos;s very soul could have left him and flown down that street but he would n&apos;t have had anyone know it,11,semcor.d175.s040.t005,down,ADV,down%4:02:02::,down#a#4,100
d175.s072,the old man &apos;s son threw himself down belly first upon a concrete step taking in the coolness of it and dreaming of the day he would be rich,6,semcor.d175.s072.t003,down,ADV,down%4:02:00::,down#a#4,100
d175.s124,he expected concetta &apos;s thin hand to reach down to grasp the boy and her shrill impetuous voice to sound against the rotundity of his disfigured flesh that was never sure of hearing anything,8,semcor.d175.s124.t005,down,ADV,down%4:02:00::,down#a#4,100
d177.s022,um &apos;&apos; said the old lady and brought her eyes down to the tray,10,semcor.d177.s022.t005,down,ADV,down%4:02:00::,down#a#4,100
d177.s057,the brothers drove down together in mark &apos;s small red sports car mark at the wheel,3,semcor.d177.s057.t002,down,ADV,down%4:02:02::,down#a#4,100
d178.s006,and they could n&apos;t have entrusted henri to better hands because le professeur &apos;&apos; knows his muscles from the sterno-cleido mastoideus of the neck right down to the tibialis anticus of the leg and better still he knows just what exercises work best for them and what weider principles to combine them with for fast fast muscle growth,24,semcor.d178.s006.t009,down,ADV,down%4:02:00::,down#a#4,100
d179.s012,we moved down broadway from ginmill to ginmill,2,semcor.d179.s012.t001,down,ADV,down%4:02:02::,down#a#4,100
d179.s060,if you want to fight go down on the sidewalk &apos;&apos;,6,semcor.d179.s060.t002,down,ADV,down%4:02:00::,down#a#4,100
d179.s070,i wrote her that i &apos;d met up with eileen and that old bonds had proved too strong and asked her to send my clothes down by express,23,semcor.d179.s070.t011,down,ADV,down%4:02:00::,down#a#4,100
d180.s011,the bears added two more in the fifth when mcauliffe dropped a double into the leftfield corner paschal doubled down the rightfield line and cooke singled off phil shartzer &apos;s glove,19,semcor.d180.s011.t012,down,ADV,down%4:02:02::,down#a#4,100
d005.s031,the sound discoveries of this quixotic genius were so diluted by those of fantasy that the prize was never awarded to him,1,semcor.d005.s031.t000,sound,ADJ,sound%5:00:00:reasonable:00,sound#a#5,200
d071.s003,there have been a number of sound plans proposed,6,semcor.d071.s003.t001,sound,ADJ,sound%5:00:00:reasonable:00,sound#a#5,200
d092.s012,through the sba &apos;s management counseling program practical personalized advice on sound management principles is available upon request to both prospective and established businessmen in a community,11,semcor.d092.s012.t003,sound,ADJ,sound%5:00:00:reasonable:00,sound#a#5,200
d125.s057,except for sophomore center mike kelsey and fullback mike rice meek expects the squad to be physically sound for rice,15,semcor.d125.s057.t010,sound,ADJ,sound%5:00:00:healthy:00,sound#a#5,200
d005.s071,it was with the assistance of one of the members of this expedition lauritz esmarch that oersted succeeded in producing light by creating an electric discharge in mercury vapor through which an electric current was made to flow,19,semcor.d005.s071.t007,light,NOUN,light%1:19:00::,light#n#1,100
d009.s043,he was not prosecuted however and his case was subsequently reopened in the light of sicurella v. united states 348 u. s. 385 1955,13,semcor.d009.s043.t006,light,NOUN,light%1:09:01::,light#n#1,100
d009.s089,in the light of these circumstances as well as the fact that the issue at trial in this respect centered entirely on the department &apos;s recommendation which petitioner repudiated but which both the appeal board and the courts below found supported by the record we find no relevancy in the hearing officer &apos;s report and notes,2,semcor.d009.s089.t000,light,NOUN,light%1:09:01::,light#n#1,100
d010.s040,the fact that metropolitan churches of the major denominations have moved approximately every generation for the last hundred years becomes somewhat more intelligible in the light of this struggle to maintain economic balance,25,semcor.d010.s040.t016,light,NOUN,light%1:09:01::,light#n#1,100
d013.s109,in truth we can say that this broke the power of senator joseph mccarthy who was finally exposed in full light to the american people,17,semcor.d013.s109.t008,light,NOUN,light%1:09:01::,light#n#1,100
d015.s013,the fast opening of the shutter consists of a piece of aluminum foil approximately f placed directly in front of the camera lens so that no light may pass into the camera,23,semcor.d015.s013.t011,light,NOUN,light%1:19:00::,light#n#1,100
d015.s015,during the discharge the magnetic forces set up by the passage of current cause the edges of the foil to roll inward toward its center line thus allowing light to pass into the camera,25,semcor.d015.s015.t013,light,NOUN,light%1:19:00::,light#n#1,100
d016.s006,women themselves have come to look upon matters in the same light as the outside world and scarcely find any wrong in submitting to the importunities of a stronger will even when their affections are withheld,10,semcor.d016.s006.t005,light,NOUN,light%1:09:01::,light#n#1,100
d020.s082,rather he weighs each phonologic fact in the light of its orthographic usefulness,8,semcor.d020.s082.t004,light,NOUN,light%1:09:01::,light#n#1,100
d021.s025,the cliche loses its talismanic virtue in the light of a little history,8,semcor.d021.s025.t004,light,NOUN,light%1:09:01::,light#n#1,100
d022.s096,before you use &apos; em the light company &apos;s got to run in a heavy line and you &apos;ll need a new fuse box for the extra circuits,6,semcor.d022.s096.t001,light,NOUN,light%1:06:00::,light#n#1,100
d023.s034,there was a light in black &apos;s front room but drawn curtains prevented any view of the interior,3,semcor.d023.s034.t000,light,NOUN,light%1:06:00::,light#n#1,100
d028.s087,it is because there is not only darkness but also light that our situation becomes inexplicable,10,semcor.d028.s087.t003,light,NOUN,light%1:26:01::,light#n#1,100
d028.s098,but where we have both dark and light we have also the inexplicable,7,semcor.d028.s098.t002,light,NOUN,light%1:26:01::,light#n#1,100
d028.s129,lunch was over and we walked back to the hotel with the light and dark of paris screaming at us,12,semcor.d028.s129.t006,light,NOUN,light%1:26:01::,light#n#1,100
d031.s056,here again in the written language it is possible to help the reader get his stresses right by using underlining or italics but much of the time there is simply reliance on his understanding in the light of context,35,semcor.d031.s056.t018,light,NOUN,light%1:09:01::,light#n#1,100
d032.s095,then the darkness thinned and there was light again and then bright sunlight,7,semcor.d032.s095.t004,light,NOUN,light%1:19:00::,light#n#1,100
d034.s111,she started back for the house saw a light in the office opened the door and surprised a domestic little scene which was far outside the dark realm of murder or attempted murder,8,semcor.d034.s111.t004,light,NOUN,light%1:19:00::,light#n#1,100
d044.s008,i have requested the secretary of defense to reexamine the roles and missions of the reserve components in relation to those of the active forces and in the light of the changing requirements of modern warfare,28,semcor.d044.s008.t009,light,NOUN,light%1:09:01::,light#n#1,100
d045.s013,out of the church and into his big car it tooling over the road with him driving and the headlights sweeping the pike ahead and after he hit college his expansiveness the quaint little pine board tourist courts cabins really with a cute naked light bulb in the ceiling unfrosted and naked as a streetlight like the one on the corner where you used to play when you were a kid where you watched the bats swooping in after the bugs watching in between your bouts at hopscotch a room complete with moths pinging the light and the few casual cockroaches cruising the walls an insect highway patrol with feelers waving,93,semcor.d045.s013.t042,light,NOUN,light%1:06:00::,light#n#1,100
d052.s016,the fact that he has cast over those materials the light of a skeptical mind does not make him any the less southern i rather think for the south has been no more solid than other regions except in the political and related areas where patronage and force and intimidation and fear may produce a surface uniformity,10,semcor.d052.s016.t003,light,NOUN,light%1:09:01::,light#n#1,100
d058.s075,tests have shown that such a device with a fresh battery will furnish light continuously for at least 10 days,13,semcor.d058.s075.t006,light,NOUN,light%1:19:00::,light#n#1,100
d058.s076,with a spare battery a source of light for 2 weeks or more would be assured,7,semcor.d058.s076.t003,light,NOUN,light%1:19:00::,light#n#1,100
d058.s077,a flashlight or electric lantern also should be available for those periods when a brighter light is needed,15,semcor.d058.s077.t008,light,NOUN,light%1:06:00::,light#n#1,100
d062.s007,i even ferreted out the materials from which shields were made linden wood covered with leather so i &apos;d get the light reflections accurate,20,semcor.d062.s007.t010,light,NOUN,light%1:19:00::,light#n#1,100
d064.s025,first i make preliminary watercolor sketches in quarter scale approximately f inches in which i pay particular attention to the design principles of three simple values the lightest light the middle tone and the darkest dark by reducing the forms of my subject to these large patterns,28,semcor.d064.s025.t018,light,NOUN,light%1:07:00::,light#n#1,100
d064.s034,often in working out-of-doors under all conditions of light and atmosphere a particular passage that looked favorable in relation to the subject will be too bright too dull or too light or too dark when viewed indoors in a mat,8,semcor.d064.s034.t004,light,NOUN,light%1:07:01::,light#n#1,100
d064.s060,long observation has taught mason that most landscape can be reduced to three essential planes a foreground in sharp focus either a light area with dark accents or a dark one with lights a middle distance often containing the major motif and a background usually a silhouetted form foiled against the sky,32,semcor.d064.s060.t018,light,NOUN,light%1:07:00::,light#n#1,100
d071.s024,in the light of the facts at hand however new york central intends to pursue the objective of helping to create a healthy two system eastern railroad structure in the public interest,2,semcor.d071.s024.t000,light,NOUN,light%1:09:01::,light#n#1,100
d074.s023,and also sir two articles which were considered souvenirs now must be regarded in another light entirely,15,semcor.d074.s023.t009,light,NOUN,light%1:09:01::,light#n#1,100
d076.s140,he paused on the landing to steady his breathing and then bent to examine the single door by the light of the weak bulb overhead,18,semcor.d076.s140.t009,light,NOUN,light%1:06:00::,light#n#1,100
d076.s153,the room was bathed in light at the instant muller &apos;s second shot came,5,semcor.d076.s153.t002,light,NOUN,light%1:06:00::,light#n#1,100
d081.s023,because of light leakage from one ultraviolet source to another the lights are switched by a commutator like assembly rotated by a synchronous motor,2,semcor.d081.s023.t000,light,NOUN,light%1:19:00::,light#n#1,100
d081.s023,because of light leakage from one ultraviolet source to another the lights are switched by a commutator like assembly rotated by a synchronous motor,11,semcor.d081.s023.t005,light,NOUN,light%1:06:00::,light#n#1,100
d083.s077,this was nearly completed may 23 1901 with a promise of lights by june 10 but the first light did not go on until september 28,11,semcor.d083.s077.t004,light,NOUN,light%1:06:00::,light#n#1,100
d083.s077,this was nearly completed may 23 1901 with a promise of lights by june 10 but the first light did not go on until september 28,18,semcor.d083.s077.t007,light,NOUN,light%1:06:00::,light#n#1,100
d096.s119,then he played nine imaginary holes of golf choosing his handicap his irons his stance his opponents and his weather in detail but the green of the links seemed faded in the light of his business worries,31,semcor.d096.s119.t017,light,NOUN,light%1:18:00::,light#n#1,100
d101.s030,but it strikes sparks on occasion and their light causes all else to be forgotten,7,semcor.d101.s030.t003,light,NOUN,light%1:07:01::,light#n#1,100
d110.s000,in the dim underwater light they dressed and straightened up the room and then they went across the hall to the kitchen,4,semcor.d110.s000.t002,light,NOUN,light%1:15:00::,light#n#1,100
d111.s050,she went into the living room and turned on three lamps then back into the kitchen where she turned on the ceiling light and the switch that lit the floods on the barn illuminating the driveway,18,semcor.d111.s050.t010,light,NOUN,light%1:06:00::,light#n#1,100
d112.s056,both shudder at the thought of proceeding too far beyond the sewage system and the electric light lines,15,semcor.d112.s056.t007,light,NOUN,light%1:06:00::,light#n#1,100
d116.s136,starting with the room completely blacked out as it was when we came in he unerringly fixed things so that the whole place was bathed in the maximum of light without at any point admitting even so much as a crack of glare,27,semcor.d116.s136.t013,light,NOUN,light%1:07:01::,light#n#1,100
d121.s078,but a moment later he brought his horse forward into the light and wilson had a good look at him,11,semcor.d121.s078.t005,light,NOUN,light%1:15:00::,light#n#1,100
d123.s001,the photochemical exchange occurs with a quantum yield of the order of unity in the liquid phase at 65 using light absorbed only by the f,19,semcor.d123.s001.t008,light,NOUN,light%1:19:00::,light#n#1,100
d123.s005,the rate of the gas phase exchange reaction appears to be proportional to the first power of the absorbed light intensity indicating that the radical intermediates are removed at the walls or by reaction with an impurity rather than by bimolecular radical combination reactions,19,semcor.d123.s005.t011,light,NOUN,light%1:19:00::,light#n#1,100
d123.s034,the photochemical reaction cells consisted of 10 mm. i.d. pyrex tubing 5.5 cm. long diffraction effects being minimized by the fact that the light passed through only liquid glass interfaces and not gas glass interfaces,22,semcor.d123.s034.t012,light,NOUN,light%1:19:00::,light#n#1,100
d123.s037,two types of light source were used a thousand watt projection lamp and an ah6 high pressure mercury arc,3,semcor.d123.s037.t002,light,NOUN,light%1:19:00::,light#n#1,100
d123.s038,the light was filtered by the soft glass window of the thermostat thus ensuring that only light absorbed by the chlorine and not by the carbon tetrachloride could enter the reaction cell,1,semcor.d123.s038.t000,light,NOUN,light%1:19:00::,light#n#1,100
d123.s038,the light was filtered by the soft glass window of the thermostat thus ensuring that only light absorbed by the chlorine and not by the carbon tetrachloride could enter the reaction cell,15,semcor.d123.s038.t008,light,NOUN,light%1:19:00::,light#n#1,100
d123.s039,relative incident light intensities were measured with a thermopile potentiometer system,2,semcor.d123.s039.t002,light,NOUN,light%1:19:00::,light#n#1,100
d123.s040,changes of intensity on the cell were achieved by use of a wire screen and by varying the distance of the light source from the cell,21,semcor.d123.s040.t009,light,NOUN,light%1:19:00::,light#n#1,100
d123.s059,some 80 reaction tubes from 13 manifold fillings were illuminated in the temperature range from 40 to 85 in a further endeavor to determine the cause of the irreproducibility and to obtain information on the activation energy and the effect of light intensity,40,semcor.d123.s059.t018,light,NOUN,light%1:19:00::,light#n#1,100
d123.s061,by comparing reaction cells sealed from the same manifold temperature dependency corresponding to activation energies ranging from 11 to 18 f was observed while dependence on the first power of the light intensity seemed to be indicated in most cases,30,semcor.d123.s061.t017,light,NOUN,light%1:19:00::,light#n#1,100
d123.s062,it was possible to make estimates of the quantum yield by observing the extent of reduction of a uranyl oxalate actinometer solution illuminated for a known time in a typical reaction cell and making appropriate conversions based on the differences in the absorption spectra of uranyl oxalate and of chlorine and considering the spectral distribution of the light source,54,semcor.d123.s062.t027,light,NOUN,light%1:19:00::,light#n#1,100
d123.s067,data on such comparisons together with data on the effect of light intensity are given in table /1,11,semcor.d123.s067.t004,light,NOUN,light%1:19:00::,light#n#1,100
d123.s069,in series /1 the relative light intensity was varied by varying the distance of the lamp from the reaction cell over the range from 14.7 to 29.2 cm.,5,semcor.d123.s069.t002,light,NOUN,light%1:19:00::,light#n#1,100
d123.s070,the last column shows the rate of exchange that would have been observed at a relative intensity of 4 14.7 cm. distance calculated on the assumptions that the incident light intensity is inversely proportional to the square of the distance of the lamp from the cell and that the rate is directly proportional to the incident light intensity,29,semcor.d123.s070.t014,light,NOUN,light%1:19:00::,light#n#1,100
d123.s070,the last column shows the rate of exchange that would have been observed at a relative intensity of 4 14.7 cm. distance calculated on the assumptions that the incident light intensity is inversely proportional to the square of the distance of the lamp from the cell and that the rate is directly proportional to the incident light intensity,56,semcor.d123.s070.t028,light,NOUN,light%1:19:00::,light#n#1,100
d123.s071,direct proportionality of the rate to the incident intensity has also been assumed in obtaining the value in the last column for the fourth sample of series /2 where the light intensity was reduced by use of a screen,30,semcor.d123.s071.t014,light,NOUN,light%1:19:00::,light#n#1,100
d124.s060,it was night on this hemisphere but the light blazed from the megalopolises of australia japan china southeast asia india siberia,8,semcor.d124.s060.t003,light,NOUN,light%1:19:00::,light#n#1,100
d124.s076,and somewhere in that enormous light was his apartment,5,semcor.d124.s076.t002,light,NOUN,light%1:15:00::,light#n#1,100
d127.s031,each frame comes between the light and the lens and is individually projected on the screen at the rate for silent movies of 16 frames per second and for sound films 24 frames per second,5,semcor.d127.s031.t002,light,NOUN,light%1:06:00::,light#n#1,100
d143.s041,last year your tennessee williams told our dilys powell in a television program that it is the task of the playwright to throw light into the dark corners of the human heart,20,semcor.d143.s041.t009,light,NOUN,light%1:09:00::,light#n#1,100
d146.s041,now adam in the gray light of afternoon stared across at the hut opposite his tent and thought of simms purdew lying in there in the gloom snoring on his bunk with the fumes of whisky choking the air,5,semcor.d146.s041.t003,light,NOUN,light%1:07:01::,light#n#1,100
d146.s051,the drizzle was slacking off now but the light was grayer,8,semcor.d146.s051.t002,light,NOUN,light%1:19:00::,light#n#1,100
d151.s008,we have ample light when the sun sets the temperature of our homes is independent of the seasons we fly through the air although gravity pulls us down the range of our voice ignores distance,3,semcor.d151.s008.t002,light,NOUN,light%1:26:00::,light#n#1,100
d162.s045,mike liked having light up through the ripples it was a goodness beauty,3,semcor.d162.s045.t003,light,NOUN,light%1:19:00::,light#n#1,100
d163.s005,he knew just the thing for her a treatment from his cosmic light ozone generator &apos;&apos; machine,12,semcor.d163.s005.t005,light,NOUN,light%1:19:00::,light#n#1,100
d173.s068,gladius dei &apos;&apos; 1902 resembles the way to the churchyard &apos;&apos; in its representation of a conflict between light and dark between life &apos;&apos; and a spirit of criticism negation melancholy but it goes considerably further in characterizing the elements of this conflict,18,semcor.d173.s068.t003,light,NOUN,light%1:26:01::,light#n#1,100
d177.s017,she looked at the girl speculatively from eyes which had paled with the years from the early evening lights of them which had first startled izaak to look at her in an uncousinly way they had faded to a near absence of color which had possibly from her constant looking at the water something of the light of the sea in them,18,semcor.d177.s017.t008,light,NOUN,light%1:07:01::,light#n#1,100
d177.s017,she looked at the girl speculatively from eyes which had paled with the years from the early evening lights of them which had first startled izaak to look at her in an uncousinly way they had faded to a near absence of color which had possibly from her constant looking at the water something of the light of the sea in them,55,semcor.d177.s017.t023,light,NOUN,light%1:07:01::,light#n#1,100
d177.s044,what hope lay in the nephews she asked the intensifying light out there with one married to a barren woman and the other divorced having sired two girl children with none to bear on the packard name,9,semcor.d177.s044.t005,light,NOUN,light%1:19:00::,light#n#1,100
d177.s107,they were climbing the hill in the night when the headlights abruptly probed solid blackness became two parallel luminous tubes which broadened out into a faint mist of light and ended,28,semcor.d177.s107.t016,light,NOUN,light%1:19:00::,light#n#1,100
d183.s113,apparently you were the light of their lives &apos;&apos;,4,semcor.d183.s113.t002,light,NOUN,light%1:18:00::,light#n#1,100
d006.s021,now i lay me down to sleep the gray-backs o &apos; er my body creep if they should bite before i wake i pray the lord their jaws to break &apos;&apos;,21,semcor.d006.s021.t006,wake,VERB,wake%2:29:01::,wake#v#2,100
d018.s123,mendoza did n&apos;t wake until nearly nine thirty,3,semcor.d018.s123.t001,wake,VERB,wake%2:29:01::,wake#v#2,100
d108.s029,he told me to wake you &apos;&apos;,4,semcor.d108.s029.t001,wake,VERB,wake%2:29:00::,wake#v#2,100
d006.s033,a michigan soldier wrote his brother i am well at present with the exception i have got the dyerear and i hope thease few lines find you the same &apos;&apos;,8,semcor.d006.s033.t005,well,ADJ,well%3:00:01::,well#a#3,100
d084.s103,fanny and mrs. godwin will probably be glad to hear that mary has safely recovered from a very favorable confinement and that her child is well &apos;&apos;,24,semcor.d084.s103.t014,well,ADJ,well%3:00:01::,well#a#3,100
d006.s038,scarcity of paper caused many southerners to adopt the practice of cross writing i. e. after writing from left to right of the page in the usual manner they gave the sheet a half turn and wrote from end to end across the lines previously written,22,semcor.d006.s038.t013,page,NOUN,page%1:10:00::,page#n#1,100
d007.s061,to find out we traveled throughout that part of laos still nominally controlled in the daytime at least by the royal lao army from attopeu the city of buffalo dung in the southeast to muong sing the city of lions in the northwest close to communist china map page 250,42,semcor.d007.s061.t022,page,NOUN,page%1:10:00::,page#n#1,100
d007.s123,the strings were draped around flowers in tall silver bowls page 261,10,semcor.d007.s123.t007,page,NOUN,page%1:10:00::,page#n#1,100
d013.s013,despite this danger however we are informed on every hand that ideas not machines are our finest tools they are priceless even though they cannot be recorded on a ledger page they are the most valuable of commodities and the most salable for their demand far exceeds supply,30,semcor.d013.s013.t013,page,NOUN,page%1:10:00::,page#n#1,100
d016.s028,young morris who while attending the university of pennsylvania also taught and edited a paper found time to write henrietta twenty page letters on everything that engaged his interest from the acting of sarah bernhardt in philadelphia to his reactions to the comments of sulamith &apos;&apos; on the jewish reform movement being promulgated by the hebrew union college in cincinnati,19,semcor.d016.s028.t013,page,NOUN,page%1:10:00::,page#n#1,100
d016.s034,we &apos;ve got father and mother and each other &apos;&apos; said beth on the first page of louisa alcott &apos;s little women and i do think that families are the most beautiful things in all the world &apos;&apos; burst out jo some five hundred pages later in that popular story of the march family which had first appeared when henrietta was eight and the szold family as it developed bore a striking resemblance to the marches,15,semcor.d016.s034.t006,page,NOUN,page%1:10:00::,page#n#1,100
d016.s034,we &apos;ve got father and mother and each other &apos;&apos; said beth on the first page of louisa alcott &apos;s little women and i do think that families are the most beautiful things in all the world &apos;&apos; burst out jo some five hundred pages later in that popular story of the march family which had first appeared when henrietta was eight and the szold family as it developed bore a striking resemblance to the marches,41,semcor.d016.s034.t019,page,NOUN,page%1:10:00::,page#n#1,100
d058.s014,building plans are on page 21,4,semcor.d058.s014.t003,page,NOUN,page%1:10:00::,page#n#1,100
d058.s043,this shelter as shown on page 24 would provide almost absolute protection from fallout radiation,5,semcor.d058.s043.t002,page,NOUN,page%1:10:00::,page#n#1,100
d058.s044,an alternate hatchway entrance shown on page 25 would reduce the cost of materials 50 to 100,6,semcor.d058.s044.t004,page,NOUN,page%1:10:00::,page#n#1,100
d058.s080,if there are outside windows in the basement corner where you build a shelter they should be shielded as shown in the appendix page 29,23,semcor.d058.s080.t010,page,NOUN,page%1:10:00::,page#n#1,100
d058.s082,basement walls that project above the ground should be shielded as shown in the appendix page 29,15,semcor.d058.s082.t007,page,NOUN,page%1:10:00::,page#n#1,100
d058.s100,a checklist in the appendix page 30 tells what is needed,5,semcor.d058.s100.t002,page,NOUN,page%1:10:00::,page#n#1,100
d060.s001,see you may claim a refund page 135,6,semcor.d060.s001.t000,page,NOUN,page%1:10:00::,page#n#1,100
d060.s057,it is the amount you enter on line 9 page 1 of form 1040,9,semcor.d060.s057.t005,page,NOUN,page%1:10:00::,page#n#1,100
d060.s083,they may be claimed only by itemizing them on page 2 of form 1040,9,semcor.d060.s083.t003,page,NOUN,page%1:10:00::,page#n#1,100
d062.s022,there was the freshness of color the freedom of perception the lack of self-consciousness but with a twist that made the forms leap from the page and smack you in the eye,25,semcor.d062.s022.t010,page,NOUN,page%1:10:00::,page#n#1,100
d071.s037,i am also pleased to note that mr. john b. oakes a member of the times staff since 1946 has been appointed as editorial page editor,21,semcor.d071.s037.t010,page,NOUN,page%1:10:00::,page#n#1,100
d118.s013,those are the nectaries or honey glands fig. 26 page 74,9,semcor.d118.s013.t006,page,NOUN,page%1:10:00::,page#n#1,100
d124.s010,i believe it was on page 573 &apos;&apos;,5,semcor.d124.s010.t002,page,NOUN,page%1:10:00::,page#n#1,100
d142.s070,sipping their coffee discussing the weather the day &apos;s shopping fritzie &apos;s commitments at the network all of which he would cancel they avoided the radio the morning tv news show even the front page of the santa luisa register resting on the kitchen bar,33,semcor.d142.s070.t017,page,NOUN,page%1:10:00::,page#n#1,100
d158.s082,these are mentalities which crave action and they are beginning to get it as messrs. salsich and engh report on page 372,18,semcor.d158.s082.t009,page,NOUN,page%1:10:00::,page#n#1,100
d006.s044,another reb writing under similar circumstances before atlanta reported the yankees keep shooting so i am afraid they will knock over my ink so i will close &apos;&apos;,25,semcor.d006.s044.t013,close,VERB,close%2:42:00::,close#v#2,200
d022.s110,doors that won n&apos;t open and doors that won n&apos;t close and shelves and broken &apos;&apos;,10,semcor.d022.s110.t003,close,VERB,close%2:35:06::,close#v#2,200
d091.s077,he must mentally pull the blinds and close the window so that all that existed was in the books before him,7,semcor.d091.s077.t003,close,VERB,close%2:35:00::,close#v#2,200
d146.s032,once covertly looking at simms purdew the only man in the world whom he hated he had seen the heavy slack bestubbled jaw open and close to emit the cruel obscene banter and had seen the pale blue eyes go watery with whisky and merriment and suddenly he was not seeing the face of that vile creature,24,semcor.d146.s032.t013,close,VERB,close%2:35:06::,close#v#2,200
d176.s034,allied arts then notified us that the kirov would cut short its los angeles booking fly here to open nov. 28 and close dec. 2,19,semcor.d176.s034.t011,close,VERB,close%2:41:00::,close#v#2,200
d197.s078,the state will appeal but few think it will actually try to close the university,12,semcor.d197.s078.t003,close,VERB,close%2:41:00::,close#v#2,200
d202.s014,in eight states whose fiscal years close on june 30 a majority of their cities close their fiscal year on december 31 georgia iowa kentucky maine maryland minnesota virginia and south carolina,6,semcor.d202.s014.t000,close,VERB,close%2:35:06::,close#v#2,200
d202.s014,in eight states whose fiscal years close on june 30 a majority of their cities close their fiscal year on december 31 georgia iowa kentucky maine maryland minnesota virginia and south carolina,15,semcor.d202.s014.t001,close,VERB,close%2:41:01::,close#v#2,200
d202.s015,one state alabama closes its fiscal year on september 30 and all cities in the state with one exception also close fiscal years on september 30,3,semcor.d202.s015.t000,close,VERB,close%2:35:06::,close#v#2,200
d202.s015,one state alabama closes its fiscal year on september 30 and all cities in the state with one exception also close fiscal years on september 30,20,semcor.d202.s015.t001,close,VERB,close%2:35:06::,close#v#2,200
d202.s016,mississippi closes its fiscal year on june 30 while all of its cities close their fiscal years on september 30,1,semcor.d202.s016.t000,close,VERB,close%2:41:01::,close#v#2,200
d202.s016,mississippi closes its fiscal year on june 30 while all of its cities close their fiscal years on september 30,13,semcor.d202.s016.t001,close,VERB,close%2:41:01::,close#v#2,200
d202.s018,all of its cities close their fiscal years on december 31,4,semcor.d202.s018.t000,close,VERB,close%2:41:01::,close#v#2,200
d236.s068,washington county &apos;s 36 th annual fair will close saturday evening with 4 h and ffa awards program at 7 public dance at 8 and variety show at 8 30,8,semcor.d236.s068.t000,close,VERB,close%2:35:00::,close#v#2,200
d250.s004,but what quarter could a poor defenseless woman expect from a dictator who would even make so bold as to close all of the banks in our great nation,20,semcor.d250.s004.t002,close,VERB,close%2:41:00::,close#v#2,200
d263.s002,it could n&apos;t close she said,3,semcor.d263.s002.t000,close,VERB,close%2:41:00::,close#v#2,200
d263.s011,is it so the cannery is going to close &apos;&apos;,8,semcor.d263.s011.t001,close,VERB,close%2:41:00::,close#v#2,200
d268.s011,if you are dreaming of a blue shimmering pool right outside your living room windows close your eyes firmly and fill in the picture with lots and lots of children damp towels squashed tubes of suntan oil and semi-inflated plastic toys,15,semcor.d268.s011.t001,close,VERB,close%2:35:00::,close#v#2,200
d268.s088,many hours of spring cleaning will be saved however if you remove the main drain grate when you close the pool season in the fall,18,semcor.d268.s088.t002,close,VERB,close%2:41:01::,close#v#2,200
d269.s002,okay &apos;&apos; i said to the attendant i &apos;ll let you know if i close the deal on the office in this building &apos;&apos;,14,semcor.d269.s002.t003,close,VERB,close%2:32:05::,close#v#2,200
d279.s071,it latches when you close it so stay as long as you like &apos;&apos;,4,semcor.d279.s071.t001,close,VERB,close%2:35:00::,close#v#2,200
d279.s085,do n&apos;t forget to turn it off and close the door good so it &apos;ll latch &apos;&apos;,8,semcor.d279.s085.t002,close,VERB,close%2:35:00::,close#v#2,200
d323.s049,several people passed in the hall and stared as he slowly retreated trying to close the door a little and she slowly leaned toward him and raised her voice,14,semcor.d323.s049.t004,close,VERB,close%2:35:00::,close#v#2,200
d323.s071,more people were passing he had to find some way to close this impossible conversation,11,semcor.d323.s071.t002,close,VERB,close%2:41:01::,close#v#2,200
d342.s069,but i do n&apos;t believe we should close the door on nonservice-connected patients,7,semcor.d342.s069.t001,close,VERB,close%2:35:00::,close#v#2,200
d006.s069,an alabamian wrote col. henry is an ignoramus fit for nothing higher than the cultivation of corn &apos;&apos;,7,semcor.d006.s069.t005,fit,ADJ,fit%3:00:02::,fit#a#3,100
d006.s070,a floridian stated that his officers were not fit to tote guts to a bear &apos;&apos;,8,semcor.d006.s070.t005,fit,ADJ,fit%3:00:02::,fit#a#3,100
d076.s012,why i &apos;m not fit to touch the hem of her garment &apos;&apos;,4,semcor.d076.s012.t002,fit,ADJ,fit%3:00:02::,fit#a#3,100
d170.s036,president kennedy has asked that we become a physically fit nation,8,semcor.d170.s036.t004,fit,ADJ,fit%3:00:01::,fit#a#3,100
d170.s038,to be fit one has to start early with young children and today the only person who really reaches such children is the teacher of dance,2,semcor.d170.s038.t001,fit,ADJ,fit%3:00:01::,fit#a#3,100
d176.s076,also perhaps table-tennis and other indoor sports to keep them fit and contented,10,semcor.d176.s076.t007,fit,ADJ,fit%3:00:01::,fit#a#3,100
d006.s086,i insisted on takeing the field and prevailed thinking that i had better die by rebel bullets than by union quackery &apos;&apos;,11,semcor.d006.s086.t004,die,VERB,die%2:30:00::,die#v#2,100
